-11
-5
-5
-5
-202
-186
-151
-146
-143
-142
-141
-149
-142
-147
-193
-214
-25
-24
-23
-27
-43
-32
-0
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
-14
-11
-10
-11
-268
-229
-170
-175
-169
-172
-172
-179
-176
-183
-234
-245
-57
-51
-48
-55
-62
-36
-0
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
-15
-10
-9
-10
-447
-399
-315
-305
-295
-298
-297
-339
-294
-305
-405
-436
-62
-55
-51
-48
-77
-66
-0
100
100
100
100
100
100
-39
-20
-20
-22
-569
-536
-425
-405
-393
-411
-402
-459
-401
-419
-540
-585
-61
-52
-48
-43
-65
-56
-0
100
100
100
100
100
100
-16
-8
-8
-9
-695
-592
-462
-441
-436
-439
-437
-448
-428
-447
-573
-593
-71
-61
-55
-49
-77
-65
-0
100
100
100
100
100
100
100
-36
-24
-20
-26
-631
-547
-421
-401
-400
-404
-401
-445
-408
-420
-527
-563
-100
-89
-82
-79
-115
-86
-0
100
100
100
100
100
100
-26
-16
-14
-16
-579
-512
-377
-374
-366
-368
-367
-398
-370
-380
-472
-530
-102
-94
-87
-96
-139
-109
-0
100
100
100
100
100
100
-10
-7
-7
-8
-599
-535
-435
-408
-399
-407
-403
-456
-407
-422
-521
-565
-98
-86
-80
-82
-98
-65
-0
100
100
100
100
100
100
-42
-21
-17
-20
-612
-531
-408
-390
-390
-396
-395
-431
-392
-409
-535
-567
-60
-56
-52
-67
-87
-62
-0
100
100
100
100
100
100
100
-50
-28
-24
-27
-649
-552
-430
-410
-411
-415
-417
-440
-414
-434
-556
-581
-66
-60
-58
-62
-116
-85
-0
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
-6
-2
-3
-2
-48
-40
-30
-32
-34
-36
-34
-34
-36
-37
-52
-62
-14
-15
-16
-17
-21
-7
-0
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
-128
-90
-89
-90
-89
-93
-93
-89
-91
-121
-129
-21
-17
-16
-15
-26
-13
-0
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
-4
-3
-3
-3
-169
-137
-106
-109
-103
-107
-105
-107
-102
-108
-139
-149
-28
-28
-26
-33
-41
-24
-0
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
100
-4
-3
-3
-3
-136
-116
-97
-92
-89
-88
-91
-110
-91
-95
-131
-133
-24
-21
-20
-21
-33
-7
-0
